Date,HomeTeam,AwayTeam,Played Value H,Played Value A,Total Value H,Total Value A,Attack H,Midfield H,Defense H,Goalie H,Attack A,Midfield A,Defense A,Goalie A,Attack Count H,Midfield Count H,Defense Count H,Goalie Count H,Attack Count A,Midfield Count A,Defense Count A,Goalie Count A,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,H_1,H_2,H_3,H_4,H_5,H_6,H_7,H_8,H_9,H_10,H_11,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,A_10,A_11
2017-12-02,Stoke City,Swansea City,,,,,,,,,,,,,,,,,,,,,2,1,H,2,1,H,C Pawson,10,10,3,3,12,10,2,6,2,0,0,0,Jack Butland,Erik Pieters,Kurt Zouma,Bruno Martins Indi,Ryan Shawcross,Joe Allen,Eric Maxim Choupo-Moting,Xherdan Shaqiri,Darren Fletcher,Mame Biram Diouf,Peter Crouch,Lukasz Fabianski,Martin Olsson,Mike van der Hoorn,Alfie Mawson,Kyle Naughton,Ki Sung-Yueng,Leroy Fer,Sam Clucas,Jordan Ayew,Wilfried Bony,Tammy Abraham
2017-12-02,Watford,Tottenham Hotspur,,,,,,,,,,,,,,,,,,,,,1,1,D,1,1,D,M Atkinson,6,8,2,2,16,8,7,2,4,1,0,1,Heurelho Gomes,Sebastian Prödl,Adrian Mariappa,Christian Kabasele,Tom Cleverley,Abdoulaye Doucouré,Kiko Femenía,Marvin Zeegelaar,Troy Deeney,Richarlison,Roberto Pereyra,Hugo Lloris,Kieran Trippier,Jan Vertonghen,Davinson Sánchez,Ben Davies,Son Heung-Min,Eric Dier,Mousa Dembélé,Dele Alli,Christian Eriksen,Harry Kane
2017-12-02,West Bromwich Albion,Crystal Palace,,,,,,,,,,,,,,,,,,,,,0,0,D,0,0,D,M Oliver,20,10,6,2,11,10,3,7,3,1,0,0,Ben Foster,Allan-Roméo Nyom,Kieran Gibbs,Jonny Evans,Ahmed Hegazi,Jake Livermore,Gareth Barry,Sam Field,Hal Robson-Kanu,Salomón Rondón,Jay Rodriguez,Julian Speroni,Joel Ward,Mamadou Sakho,Jeffrey Schlupp,Martin Kelly,Luka Milivojevic,Ruben Loftus-Cheek,Andros Townsend,James McArthur,Wilfried Zaha,Christian Benteke
2017-12-03,AFC Bournemouth,Southampton,,,,,,,,,,,,,,,,,,,,,1,1,D,1,0,H,J Moss,16,15,5,4,6,12,5,4,2,1,0,0,Asmir Begovic,Simon Francis,Nathan Aké,Charlie Daniels,Adam Smith,Andrew Surman,Lewis Cook,Junior Stanislas,Ryan Fraser,Jermain Defoe,Joshua King,Fraser Forster,Ryan Bertrand,Wesley Hoedt,Virgil van Dijk,Jérémy Pied,Oriol Romeu,James Ward-Prowse,Steven Davis,Dusan Tadic,Sofiane Boufal,Charlie Austin
2017-12-03,Manchester City,West Ham United,,,,,,,,,,,,,,,,,,,,,2,1,H,0,1,A,M Dean,24,7,8,4,5,7,10,4,2,2,0,0,Ederson,Kyle Walker,Danilo,Eliaquim Mangala,Nicolás Otamendi,Kevin De Bruyne,Fabian Delph,David Silva,Raheem Sterling,Sergio Agüero,Leroy Sané,Adrián,Aaron Cresswell,Angelo Ogbonna,Declan Rice,Pablo Zabaleta,Cheikhou Kouyaté,Pedro Obiang,Arthur Masuaku,Edimilson Fernandes,Manuel Lanzini,Michail Antonio
2017-12-09,Burnley,Watford,,,,,,,,,,,,,,,,,,,,,1,0,H,1,0,H,L Probert,8,11,5,2,10,12,3,5,1,0,0,1,Nick Pope,James Tarkowski,Stephen Ward,Phil Bardsley,Kevin Long,Jack Cork,Jóhann Gudmundsson,Jeff Hendrick,Steven Defour,Scott Arfield,Chris Wood,Heurelho Gomes,Daryl Janmaat,Adrian Mariappa,Marvin Zeegelaar,Christian Kabasele,Tom Cleverley,Richarlison,Abdoulaye Doucouré,André Carrillo,Roberto Pereyra,Troy Deeney
2017-12-09,Crystal Palace,AFC Bournemouth,,,,,,,,,,,,,,,,,,,,,2,2,D,2,2,D,K Friend,24,11,8,5,14,14,6,3,5,2,0,0,Julian Speroni,James Tomkins,Mamadou Sakho,Jeffrey Schlupp,Timothy Fosu-Mensah,Luka Milivojevic,Yohan Cabaye,Ruben Loftus-Cheek,Andros Townsend,Wilfried Zaha,Christian Benteke,Asmir Begovic,Simon Francis,Steve Cook,Nathan Aké,Charlie Daniels,Andrew Surman,Lewis Cook,Junior Stanislas,Ryan Fraser,Jermain Defoe,Joshua King
2017-12-09,Huddersfield Town,Brighton and Hove Albion,,,,,,,,,,,,,,,,,,,,,2,0,H,2,0,H,S Attwell,19,7,6,2,6,10,8,1,0,0,0,0,Jonas Lössl,Tommy Smith,Chris Löwe,Zanka,Christopher Schindler,Jonathan Hogg,Elias Kachunga,Aaron Mooy,Tom Ince,Collin Quaner,Steve Mounie,Mat Ryan,Bruno,Shane Duffy,Lewis Dunk,Markus Suttner,Dale Stephens,Ezequiel Schelotto,Davy Pröpper,Isaiah Brown,Pascal Groß,Glenn Murray
2017-12-09,Newcastle United,Leicester City,,,,,,,,,,,,,,,,,,,,,2,3,A,1,1,D,N Swarbrick,10,13,4,5,10,9,6,5,2,1,0,0,Karl Darlow,Ciaran Clark,Javier Manquillo,Florian Lejeune,DeAndre Yedlin,Jacob Murphy,Matt Ritchie,Isaac Hayden,Mikel Merino,Dwight Gayle,Joselu,Kasper Schmeichel,Danny Simpson,Ben Chilwell,Wes Morgan,Harry Maguire,Marc Albrighton,Vicente Iborra,Wilfred Ndidi,Riyad Mahrez,Demarai Gray,Jamie Vardy
2017-12-09,Swansea City,West Bromwich Albion,,,,,,,,,,,,,,,,,,,,,1,0,H,0,0,D,M Dean,18,7,3,1,8,18,6,3,2,5,0,0,Lukasz Fabianski,Martin Olsson,Mike van der Hoorn,Alfie Mawson,Kyle Naughton,Ki Sung-Yueng,Tom Carroll,Roque Mesa,Wilfried Bony,Nathan Dyer,Wayne Routledge,Ben Foster,Allan-Roméo Nyom,Kieran Gibbs,Jonny Evans,Ahmed Hegazi,Hal Robson-Kanu,Claudio Yacob,Jake Livermore,Sam Field,Salomón Rondón,Jay Rodriguez
2017-12-09,Tottenham Hotspur,Stoke City,,,,,,,,,,,,,,,,,,,,,5,1,H,1,0,H,R East,20,4,11,3,12,9,12,6,1,0,0,0,Hugo Lloris,Kieran Trippier,Jan Vertonghen,Eric Dier,Ben Davies,Son Heung-Min,Harry Winks,Mousa Dembélé,Dele Alli,Christian Eriksen,Harry Kane,Jack Butland,Kevin Wimmer,Kurt Zouma,Ryan Shawcross,Erik Pieters,Joe Allen,Darren Fletcher,Thomas Edwards,Eric Maxim Choupo-Moting,Mame Biram Diouf,Xherdan Shaqiri
2017-12-09,West Ham United,Chelsea,,,,,,,,,,,,,,,,,,,,,1,0,H,1,0,H,A Taylor,5,19,2,2,10,10,4,3,6,1,0,0,Adrián,Aaron Cresswell,Winston Reid,Angelo Ogbonna,Pablo Zabaleta,Pedro Obiang,Mark Noble,Arthur Masuaku,Marko Arnautovic,Manuel Lanzini,Michail Antonio,Thibaut Courtois,Andreas Christensen,Gary Cahill,César Azpilicueta,Marcos Alonso,Cesc Fàbregas,N'Golo Kanté,Tiemoué Bakayoko,Davide Zappacosta,Eden Hazard,Álvaro Morata
2017-12-10,Liverpool,Everton,,,,,,,,,,,,,,,,,,,,,1,1,D,1,0,H,C Pawson,23,3,3,2,8,11,12,1,1,3,0,0,Simon Mignolet,Dejan Lovren,Joseph Gomez,Ragnar Klavan,Andrew Robertson,James Milner,Jordan Henderson,Alex Oxlade-Chamberlain,Sadio Mané,Mohamed Salah,Dominic Solanke,Jordan Pickford,Ashley Williams,Cuco Martina,Mason Holgate,Jonjoe Kenny,Gylfi Sigurdsson,Wayne Rooney,Idrissa Gueye,Tom Davies,Dominic Calvert-Lewin,Oumar Niasse
2017-12-10,Manchester United,Manchester City,,,,,,,,,,,,,,,,,,,,,1,2,A,1,1,D,M Oliver,8,14,5,7,16,10,2,8,4,2,0,0,David de Gea,Chris Smalling,Marcos Rojo,Ashley Young,Luis Antonio Valencia,Anthony Martial,Marcus Rashford,Jesse Lingard,Ander Herrera,Nemanja Matic,Romelu Lukaku,Ederson,Kyle Walker,Vincent Kompany,Fabian Delph,Nicolás Otamendi,Kevin De Bruyne,David Silva,Fernandinho,Raheem Sterling,Gabriel Jesus,Leroy Sané
2017-12-10,Southampton,Arsenal,,,,,,,,,,,,,,,,,,,,,1,1,D,1,0,H,R Madley,6,11,3,6,12,10,4,5,2,2,0,0,Fraser Forster,Ryan Bertrand,Maya Yoshida,Jack Stephens,Virgil van Dijk,Oriol Romeu,James Ward-Prowse,Nathan Redmond,Dusan Tadic,Pierre-Emile Højbjerg,Charlie Austin,Petr Cech,Per Mertesacker,Laurent Koscielny,Nacho Monreal,Héctor Bellerín,Aaron Ramsey,Sead Kolasinac,Granit Xhaka,Alexis Sánchez,Alexandre Lacazette,Mesut Özil
2017-12-12,Burnley,Stoke City,,,,,,,,,,,,,,,,,,,,,1,0,H,0,0,D,M Jones,10,14,2,7,6,14,6,4,0,0,0,0,Nick Pope,James Tarkowski,Stephen Ward,Phil Bardsley,Kevin Long,Jack Cork,Jóhann Gudmundsson,Steven Defour,Scott Arfield,Chris Wood,Jeff Hendrick,Jack Butland,Erik Pieters,Kurt Zouma,Ryan Shawcross,Geoff Cameron,Joe Allen,Xherdan Shaqiri,Darren Fletcher,Ramadan Sobhi,Mame Biram Diouf,Peter Crouch
2017-12-12,Crystal Palace,Watford,,,,,,,,,,,,,,,,,,,,,2,1,H,0,1,A,L Mason,14,7,4,2,14,18,4,6,2,1,0,1,Julian Speroni,James Tomkins,Scott Dann,Jeffrey Schlupp,Timothy Fosu-Mensah,Luka Milivojevic,Yohan Cabaye,Ruben Loftus-Cheek,Andros Townsend,Wilfried Zaha,Christian Benteke,Heurelho Gomes,Sebastian Prödl,Adrian Mariappa,Christian Kabasele,Daryl Janmaat,Tom Cleverley,Abdoulaye Doucouré,José Holebas,Troy Deeney,Richarlison,André Carrillo
2017-12-12,Huddersfield Town,Chelsea,,,,,,,,,,,,,,,,,,,,,1,3,A,0,2,A,A Marriner,7,12,2,5,11,4,1,3,0,0,0,0,Jonas Lössl,Tommy Smith,Chris Löwe,Zanka,Christopher Schindler,Jonathan Hogg,Elias Kachunga,Aaron Mooy,Tom Ince,Danny Williams,Steve Mounie,Thibaut Courtois,Antonio Rüdiger,Andreas Christensen,César Azpilicueta,Marcos Alonso,N'Golo Kanté,Tiemoué Bakayoko,Victor Moses,Willian,Eden Hazard,Pedro
2017-12-13,Liverpool,West Bromwich Albion,,,,,,,,,,,,,,,,,,,,,0,0,D,0,0,D,P Tierney,14,6,5,1,16,6,5,7,1,0,0,0,Loris Karius,Dejan Lovren,Ragnar Klavan,Andrew Robertson,Trent Alexander-Arnold,Philippe Coutinho,Georginio Wijnaldum,Sadio Mané,Emre Can,Roberto Firmino,Mohamed Salah,Ben Foster,Allan-Roméo Nyom,Kieran Gibbs,Jonny Evans,Ahmed Hegazi,Hal Robson-Kanu,Claudio Yacob,Jake Livermore,James McClean,Grzegorz Krychowiak,Salomón Rondón
2017-12-13,Manchester United,AFC Bournemouth,,,,,,,,,,,,,,,,,,,,,1,0,H,1,0,H,G Scott,9,14,2,7,14,12,4,9,1,2,0,0,David de Gea,Phil Jones,Chris Smalling,Luke Shaw,Luis Antonio Valencia,Juan Mata,Anthony Martial,Jesse Lingard,Nemanja Matic,Scott McTominay,Romelu Lukaku,Asmir Begovic,Simon Francis,Nathan Aké,Charlie Daniels,Adam Smith,Dan Gosling,Harry Arter,Junior Stanislas,Ryan Fraser,Callum Wilson,Joshua King
2017-12-13,Newcastle United,Everton,,,,,,,,,,,,,,,,,,,,,0,1,A,0,1,A,M Atkinson,16,7,4,4,10,11,4,1,1,2,1,0,Karl Darlow,Jamaal Lascelles,Javier Manquillo,Florian Lejeune,DeAndre Yedlin,Jonjo Shelvey,Mohamed Diamé,Matt Ritchie,Mikel Merino,Christian Atsu,Dwight Gayle,Jordan Pickford,Ashley Williams,Cuco Martina,Mason Holgate,Jonjoe Kenny,Gylfi Sigurdsson,Wayne Rooney,Aaron Lennon,Idrissa Gueye,Morgan Schneiderlin,Dominic Calvert-Lewin
2017-12-13,Southampton,Leicester City,,,,,,,,,,,,,,,,,,,,,1,4,A,0,3,A,C Kavanagh,12,16,4,11,13,9,9,9,1,0,0,0,Fraser Forster,Cédric Soares,Maya Yoshida,Ryan Bertrand,Virgil van Dijk,Oriol Romeu,Steven Davis,Dusan Tadic,Mario Lemina,Sofiane Boufal,Charlie Austin,Kasper Schmeichel,Danny Simpson,Wes Morgan,Harry Maguire,Christian Fuchs,Ben Chilwell,Andy King,Shinji Okazaki,Wilfred Ndidi,Riyad Mahrez,Jamie Vardy
2017-12-13,Swansea City,Manchester City,,,,,,,,,,,,,,,,,,,,,0,4,A,0,2,A,A Taylor,7,23,3,10,12,6,2,5,0,0,0,0,Lukasz Fabianski,Martin Olsson,Mike van der Hoorn,Alfie Mawson,Kyle Naughton,Ki Sung-Yueng,Nathan Dyer,Tom Carroll,Jordan Ayew,Roque Mesa,Wilfried Bony,Ederson,Danilo,Eliaquim Mangala,Fabian Delph,Nicolás Otamendi,Kevin De Bruyne,David Silva,Fernandinho,Raheem Sterling,Sergio Agüero,Bernardo Silva
2017-12-13,Tottenham Hotspur,Brighton and Hove Albion,,,,,,,,,,,,,,,,,,,,,2,0,H,1,0,H,R Madley,25,7,8,4,5,10,10,2,1,1,0,0,Hugo Lloris,Danny Rose,Jan Vertonghen,Eric Dier,Serge Aurier,Son Heung-Min,Harry Winks,Erik Lamela,Moussa Sissoko,Christian Eriksen,Harry Kane,Mat Ryan,Gaëtan Bong,Shane Duffy,Lewis Dunk,Ezequiel Schelotto,Dale Stephens,Beram Kayal,Anthony Knockaert,José Izquierdo,Davy Pröpper,Tomer Hemed
2017-12-13,West Ham United,Arsenal,,,,,,,,,,,,,,,,,,,,,0,0,D,0,0,D,J Moss,6,22,0,3,9,9,1,7,1,0,0,0,Adrián,Aaron Cresswell,Pablo Zabaleta,Winston Reid,Angelo Ogbonna,Arthur Masuaku,Manuel Lanzini,Pedro Obiang,Mark Noble,Marko Arnautovic,Michail Antonio,Petr Cech,Héctor Bellerín,Laurent Koscielny,Ainsley Maitland-Niles,Nacho Monreal,Mesut Özil,Jack Wilshere,Granit Xhaka,Alexis Sánchez,Olivier Giroud,Alex Iwobi
2017-12-16,Arsenal,Newcastle United,,,,,,,,,,,,,,,,,,,,,1,0,H,1,0,H,S Attwell,23,10,5,2,13,9,7,5,2,1,0,0,Petr Cech,Héctor Bellerín,Laurent Koscielny,Ainsley Maitland-Niles,Nacho Monreal,Mesut Özil,Jack Wilshere,Granit Xhaka,Alexis Sánchez,Alexandre Lacazette,Alex Iwobi,Robert Elliot,Jamaal Lascelles,Javier Manquillo,Florian Lejeune,DeAndre Yedlin,Jacob Murphy,Isaac Hayden,Mikel Merino,Christian Atsu,Ayoze Pérez,Joselu
2017-12-16,Brighton and Hove Albion,Burnley,,,,,,,,,,,,,,,,,,,,,0,0,D,0,0,D,C Kavanagh,12,11,2,6,13,13,8,2,4,2,0,0,Mat Ryan,Bruno,Gaëtan Bong,Shane Duffy,Lewis Dunk,Dale Stephens,Anthony Knockaert,Pascal Groß,Solly March,Davy Pröpper,Glenn Murray,Nick Pope,Charlie Taylor,James Tarkowski,Ben Mee,Phil Bardsley,Jack Cork,Jóhann Gudmundsson,Steven Defour,Scott Arfield,Chris Wood,Jeff Hendrick
2017-12-16,Chelsea,Southampton,,,,,,,,,,,,,,,,,,,,,1,0,H,1,0,H,R East,24,6,8,2,8,16,8,4,1,3,0,0,Thibaut Courtois,Andreas Christensen,Gary Cahill,César Azpilicueta,Marcos Alonso,N'Golo Kanté,Tiemoué Bakayoko,Victor Moses,Willian,Eden Hazard,Pedro,Fraser Forster,Maya Yoshida,Jack Stephens,Wesley Hoedt,Cédric Soares,Ryan Bertrand,Oriol Romeu,Pierre-Emile Højbjerg,James Ward-Prowse,Nathan Redmond,Manolo Gabbiadini
2017-12-16,Leicester City,Crystal Palace,,,,,,,,,,,,,,,,,,,,,0,3,A,0,2,A,M Atkinson,11,13,2,6,12,13,6,4,2,2,1,0,Kasper Schmeichel,Danny Simpson,Ben Chilwell,Wes Morgan,Harry Maguire,Demarai Gray,Marc Albrighton,Vicente Iborra,Wilfred Ndidi,Riyad Mahrez,Jamie Vardy,Julian Speroni,James Tomkins,Scott Dann,Jeffrey Schlupp,Martin Kelly,Yohan Cabaye,Ruben Loftus-Cheek,Andros Townsend,James McArthur,Wilfried Zaha,Christian Benteke
2017-12-16,Manchester City,Tottenham Hotspur,,,,,,,,,,,,,,,,,,,,,4,1,H,1,0,H,C Pawson,20,7,11,2,13,20,5,1,2,4,0,0,Ederson,Kyle Walker,Eliaquim Mangala,Fabian Delph,Nicolás Otamendi,Ilkay Gündogan,Kevin De Bruyne,Fernandinho,Raheem Sterling,Sergio Agüero,Leroy Sané,Hugo Lloris,Kieran Trippier,Danny Rose,Jan Vertonghen,Eric Dier,Harry Winks,Mousa Dembélé,Dele Alli,Christian Eriksen,Son Heung-Min,Harry Kane
2017-12-16,Stoke City,West Ham United,,,,,,,,,,,,,,,,,,,,,0,3,A,0,1,A,G Scott,17,14,0,7,12,13,7,9,2,1,0,0,Jack Butland,Erik Pieters,Kevin Wimmer,Ryan Shawcross,Geoff Cameron,Joe Allen,Xherdan Shaqiri,Darren Fletcher,Ramadan Sobhi,Mame Biram Diouf,Peter Crouch,Adrián,Aaron Cresswell,James Collins,Angelo Ogbonna,Pablo Zabaleta,Pedro Obiang,Mark Noble,Arthur Masuaku,Marko Arnautovic,Manuel Lanzini,Michail Antonio
2017-12-16,Watford,Huddersfield Town,,,,,,,,,,,,,,,,,,,,,1,4,A,0,2,A,M Oliver,13,15,3,9,12,17,8,7,2,1,1,1,Heurelho Gomes,Sebastian Prödl,Adrian Mariappa,Christian Kabasele,Daryl Janmaat,Abdoulaye Doucouré,José Holebas,Etienne Capoue,Troy Deeney,Richarlison,André Carrillo,Jonas Lössl,Chris Löwe,Zanka,Christopher Schindler,Florent Hadergjonaj,Jonathan Hogg,Aaron Mooy,Rajiv van La Parra,Collin Quaner,Elias Kachunga,Laurent Depoitre
2017-12-17,AFC Bournemouth,Liverpool,,,,,,,,,,,,,,,,,,,,,0,4,A,0,3,A,A Marriner,6,21,2,7,5,10,2,3,1,1,0,0,Asmir Begovic,Simon Francis,Nathan Aké,Charlie Daniels,Adam Smith,Andrew Surman,Marc Pugh,Jordon Ibe,Lewis Cook,Jermain Defoe,Joshua King,Simon Mignolet,Dejan Lovren,Joseph Gomez,Ragnar Klavan,Andrew Robertson,Georginio Wijnaldum,Jordan Henderson,Alex Oxlade-Chamberlain,Philippe Coutinho,Roberto Firmino,Mohamed Salah
2017-12-17,West Bromwich Albion,Manchester United,,,,,,,,,,,,,,,,,,,,,1,2,A,0,2,A,A Taylor,12,8,5,3,14,7,6,3,1,3,0,0,Ben Foster,Allan-Roméo Nyom,Kieran Gibbs,Jonny Evans,Ahmed Hegazi,Claudio Yacob,Jake Livermore,Grzegorz Krychowiak,Salomón Rondón,James McClean,Oliver Burke,David de Gea,Phil Jones,Chris Smalling,Ashley Young,Luis Antonio Valencia,Juan Mata,Marcus Rashford,Jesse Lingard,Ander Herrera,Nemanja Matic,Romelu Lukaku
2017-12-18,Everton,Swansea City,,,,,,,,,,,,,,,,,,,,,3,1,H,1,1,D,J Moss,12,8,7,3,12,12,6,3,2,3,0,0,Jordan Pickford,Ashley Williams,Cuco Martina,Mason Holgate,Jonjoe Kenny,Wayne Rooney,Gylfi Sigurdsson,Aaron Lennon,Idrissa Gueye,Morgan Schneiderlin,Dominic Calvert-Lewin,Lukasz Fabianski,Martin Olsson,Alfie Mawson,Federico Fernández,Kyle Naughton,Leroy Fer,Tom Carroll,Roque Mesa,Wilfried Bony,Luciano Narsingh,Nathan Dyer
2017-12-22,Arsenal,Liverpool,,,,,,,,,,,,,,,,,,,,,3,3,D,0,1,A,M Atkinson,11,14,4,9,9,11,7,8,1,0,0,0,Petr Cech,Héctor Bellerín,Laurent Koscielny,Ainsley Maitland-Niles,Nacho Monreal,Alexis Sánchez,Jack Wilshere,Mesut Özil,Alex Iwobi,Granit Xhaka,Alexandre Lacazette,Simon Mignolet,Dejan Lovren,Joseph Gomez,Ragnar Klavan,Andrew Robertson,Philippe Coutinho,Sadio Mané,Mohamed Salah,Jordan Henderson,Emre Can,Roberto Firmino
2017-12-23,Brighton and Hove Albion,Watford,,,,,,,,,,,,,,,,,,,,,1,0,H,0,0,D,P Tierney,14,13,3,1,8,11,6,4,0,0,0,0,Mat Ryan,Bruno,Lewis Dunk,Connor Goldson,Markus Suttner,Dale Stephens,Anthony Knockaert,Solly March,Davy Pröpper,Pascal Groß,Tomer Hemed,Heurelho Gomes,Daryl Janmaat,Sebastian Prödl,José Holebas,Christian Kabasele,Tom Cleverley,Richarlison,Ben Watson,André Carrillo,Roberto Pereyra,Andre Gray
2017-12-23,Burnley,Tottenham Hotspur,,,,,,,,,,,,,,,,,,,,,0,3,A,0,1,A,M Oliver,5,18,2,8,10,10,4,4,1,2,0,0,Nick Pope,Charlie Taylor,Ben Mee,Phil Bardsley,Kevin Long,Jack Cork,Jóhann Gudmundsson,Steven Defour,Scott Arfield,Chris Wood,Jeff Hendrick,Hugo Lloris,Jan Vertonghen,Davinson Sánchez,Serge Aurier,Ben Davies,Son Heung-Min,Eric Dier,Moussa Sissoko,Dele Alli,Christian Eriksen,Harry Kane
2017-12-23,Everton,Chelsea,,,,,,,,,,,,,,,,,,,,,0,0,D,0,0,D,R Madley,5,25,0,8,8,4,2,7,3,0,0,0,Jordan Pickford,Michael Keane,Phil Jagielka,Cuco Martina,Jonjoe Kenny,Gylfi Sigurdsson,Aaron Lennon,Idrissa Gueye,Morgan Schneiderlin,Tom Davies,Dominic Calvert-Lewin,Thibaut Courtois,Antonio Rüdiger,Andreas Christensen,César Azpilicueta,Marcos Alonso,N'Golo Kanté,Tiemoué Bakayoko,Victor Moses,Eden Hazard,Willian,Pedro
2017-12-23,Leicester City,Manchester United,,,,,,,,,,,,,,,,,,,,,2,2,D,1,1,D,J Moss,11,19,3,6,19,8,4,6,2,2,1,0,Kasper Schmeichel,Danny Simpson,Wes Morgan,Harry Maguire,Christian Fuchs,Demarai Gray,Marc Albrighton,Vicente Iborra,Wilfred Ndidi,Riyad Mahrez,Jamie Vardy,David de Gea,Victor Lindelöf,Phil Jones,Chris Smalling,Ashley Young,Paul Pogba,Juan Mata,Anthony Martial,Jesse Lingard,Nemanja Matic,Romelu Lukaku
2017-12-23,Manchester City,AFC Bournemouth,,,,,,,,,,,,,,,,,,,,,4,0,H,1,0,H,M Jones,14,5,5,1,8,7,4,6,0,1,0,0,Ederson,Kyle Walker,Vincent Kompany,Fabian Delph,Nicolás Otamendi,Kevin De Bruyne,David Silva,Fernandinho,Raheem Sterling,Sergio Agüero,Leroy Sané,Asmir Begovic,Steve Cook,Nathan Aké,Jack Simpson,Dan Gosling,Andrew Surman,Adam Smith,Ryan Fraser,Jordon Ibe,Callum Wilson,Junior Stanislas
2017-12-23,Southampton,Huddersfield Town,,,,,,,,,,,,,,,,,,,,,1,1,D,1,0,H,L Probert,12,10,6,3,16,9,9,1,2,1,0,0,Fraser Forster,Maya Yoshida,Jack Stephens,Wesley Hoedt,Matt Targett,Steven Davis,James Ward-Prowse,Dusan Tadic,Nathan Redmond,Mario Lemina,Charlie Austin,Jonas Lössl,Scott Malone,Zanka,Christopher Schindler,Florent Hadergjonaj,Aaron Mooy,Tom Ince,Rajiv van La Parra,Danny Williams,Collin Quaner,Laurent Depoitre
2017-12-23,Stoke City,West Bromwich Albion,,,,,,,,,,,,,,,,,,,,,3,1,H,2,0,H,N Swarbrick,9,17,5,7,9,11,1,11,1,0,0,0,Jack Butland,Kevin Wimmer,Kurt Zouma,Ryan Shawcross,Thomas Edwards,Joe Allen,Eric Maxim Choupo-Moting,Geoff Cameron,Xherdan Shaqiri,Darren Fletcher,Peter Crouch,Ben Foster,Allan-Roméo Nyom,Kieran Gibbs,Jonny Evans,Ahmed Hegazi,Jake Livermore,Chris Brunt,James McClean,Gareth Barry,Hal Robson-Kanu,Salomón Rondón
2017-12-23,Swansea City,Crystal Palace,,,,,,,,,,,,,,,,,,,,,1,1,D,0,0,D,C Pawson,7,13,2,5,13,11,6,3,2,3,0,0,Lukasz Fabianski,Martin Olsson,Alfie Mawson,Federico Fernández,Kyle Naughton,Tom Carroll,Sam Clucas,Roque Mesa,Tammy Abraham,Luciano Narsingh,Nathan Dyer,Julian Speroni,James Tomkins,Scott Dann,Jeffrey Schlupp,Martin Kelly,Luka Milivojevic,Yohan Cabaye,Ruben Loftus-Cheek,James McArthur,Andros Townsend,Wilfried Zaha
2017-12-23,West Ham United,Newcastle United,,,,,,,,,,,,,,,,,,,,,2,3,A,1,1,D,L Mason,19,11,6,4,9,12,6,3,1,1,0,0,Adrián,Aaron Cresswell,Winston Reid,Angelo Ogbonna,Pablo Zabaleta,Cheikhou Kouyaté,Pedro Obiang,Arthur Masuaku,Marko Arnautovic,André Ayew,Michail Antonio,Robert Elliot,Ciaran Clark,Jamaal Lascelles,Javier Manquillo,DeAndre Yedlin,Mohamed Diamé,Matt Ritchie,Henri Saivet,Christian Atsu,Dwight Gayle,Joselu
2017-12-26,AFC Bournemouth,West Ham United,,,,,,,,,,,,,,,,,,,,,3,3,D,1,1,D,S Attwell,26,10,10,5,12,14,7,4,3,4,0,0,Asmir Begovic,Simon Francis,Steve Cook,Nathan Aké,Adam Smith,Dan Gosling,Jordon Ibe,Lewis Cook,Ryan Fraser,Callum Wilson,Joshua King,Adrián,Aaron Cresswell,James Collins,Angelo Ogbonna,Pablo Zabaleta,Cheikhou Kouyaté,Pedro Obiang,Arthur Masuaku,Marko Arnautovic,Manuel Lanzini,André Ayew
2017-12-26,Chelsea,Brighton and Hove Albion,,,,,,,,,,,,,,,,,,,,,2,0,H,0,0,D,M Dean,25,8,8,1,8,8,13,1,0,1,0,0,Thibaut Courtois,Antonio Rüdiger,Gary Cahill,César Azpilicueta,Marcos Alonso,Cesc Fàbregas,N'Golo Kanté,Tiemoué Bakayoko,Victor Moses,Eden Hazard,Álvaro Morata,Mat Ryan,Shane Duffy,Lewis Dunk,Ezequiel Schelotto,Markus Suttner,Dale Stephens,Beram Kayal,José Izquierdo,Solly March,Davy Pröpper,Tomer Hemed
2017-12-26,Huddersfield Town,Stoke City,,,,,,,,,,,,,,,,,,,,,1,1,D,1,0,H,A Taylor,18,15,8,7,9,12,8,5,2,4,0,0,Jonas Lössl,Tommy Smith,Chris Löwe,Zanka,Christopher Schindler,Jonathan Hogg,Aaron Mooy,Tom Ince,Rajiv van La Parra,Collin Quaner,Steve Mounie,Jack Butland,Kevin Wimmer,Kurt Zouma,Ryan Shawcross,Thomas Edwards,Joe Allen,Eric Maxim Choupo-Moting,Geoff Cameron,Xherdan Shaqiri,Darren Fletcher,Peter Crouch
2017-12-26,Liverpool,Swansea City,,,,,,,,,,,,,,,,,,,,,5,0,H,1,0,H,K Friend,22,7,9,4,5,8,4,2,0,1,0,0,Simon Mignolet,Ragnar Klavan,Andrew Robertson,Joel Matip,Trent Alexander-Arnold,Georginio Wijnaldum,Alex Oxlade-Chamberlain,Emre Can,Philippe Coutinho,Roberto Firmino,Mohamed Salah,Lukasz Fabianski,Martin Olsson,Federico Fernández,Alfie Mawson,Kyle Naughton,Leroy Fer,Tom Carroll,Wayne Routledge,Jordan Ayew,Roque Mesa,Oliver McBurnie
